"degree","exp2","parity","npts","N_weiss","time_fit","time_qsp","max_error_poly","max_error_qsp","coef","coef_full","phi_proc"
"32","5.0","0","64","16384","0.010567903518676758","3.397040843963623","0.05611399468490499","0.055984051643395795","[0.3285576807239441, -0.536854938177272, 0.2653675842377072, 0.008275161694601846, -0.13020482256792468, 0.10219408447308152, 0.009337178467957709, -0.06788252425510631, 0.06080526173555661, 0.01122048999133405, -0.03929241515034077, 0.0429166314954662, 0.013734121296191459, -0.019102346840602975, 0.038988201330328064, 0.012393757599454328, -0.047292909541154254]","[0.3285576807239441, 0.0, -0.536854938177272, 0.0, 0.2653675842377072, 0.0, 0.008275161694601846, 0.0, -0.13020482256792468, 0.0, 0.10219408447308152, 0.0, 0.009337178467957709, 0.0, -0.06788252425510631, 0.0, 0.06080526173555661, 0.0, 0.01122048999133405, 0.0, -0.03929241515034077, 0.0, 0.0429166314954662, 0.0, 0.013734121296191459, 0.0, -0.019102346840602975, 0.0, 0.038988201330328064, 0.0, 0.012393757599454328, 0.0, -0.047292909541154254]","[-0.8270344831886014, 0.050712269619108324, -0.017298743845705403, -0.008257626583397557, 0.04148476133145464, -0.01665800171016761, -0.021863725310930237, 0.05522772605828517, -0.020897272679830884, -0.043518962646154014, 0.08330976721451845, -0.02145699928629517, -0.09948464359432807, 0.15064472017595315, 0.03715974285824237, -0.46335354031047826, 0.7251292685848263, -0.4637585969867491, 0.037584399486107714, 0.15026112616779333, -0.09906683896886426, -0.021905835230372313, 0.08362116836551374, -0.04343775055618827, -0.021473460288274116, 0.05607643262151289, -0.02253064149771995, -0.01657828843399878, 0.04207958779622729, -0.009263563421338791, -0.016325464812791245, 0.05011076142917409, -0.8268512655547743]"
"46","5.5","0","92","16384","0.007822036743164062","3.4610800743103027","0.02427254027329567","0.025355778864386225","[0.332064366043268, -0.5466554194427999, 0.2680827206144198, 0.004987297135362297, -0.13483885508190438, 0.10177754395895479, 0.004928837265055241, -0.07370697974893863, 0.058401564345179964, 0.00451020526085134, -0.04773080316212727, 0.03749388335113747, 0.004119217030987481, -0.032756775832975725, 0.02528048333172546, 0.0035490718618379304, -0.02232832645647747, 0.017228310108990983, 0.0027259888503598216, -0.015335491168900676, 0.011854165518599618, -0.0003264035997325632, -0.0253661886386455, -0.0007652414411867161]","[0.332064366043268, 0.0, -0.5466554194427999, 0.0, 0.2680827206144198, 0.0, 0.004987297135362297, 0.0, -0.13483885508190438, 0.0, 0.10177754395895479, 0.0, 0.004928837265055241, 0.0, -0.07370697974893863, 0.0, 0.058401564345179964, 0.0, 0.00451020526085134, 0.0, -0.04773080316212727, 0.0, 0.03749388335113747, 0.0, 0.004119217030987481, 0.0, -0.032756775832975725, 0.0, 0.02528048333172546, 0.0, 0.0035490718618379304, 0.0, -0.02232832645647747, 0.0, 0.017228310108990983, 0.0, 0.0027259888503598216, 0.0, -0.015335491168900676, 0.0, 0.011854165518599618, 0.0, -0.0003264035997325632, 0.0, -0.0253661886386455, 0.0, -0.0007652414411867161]","[-0.7861581964015975, -0.024302002924051998, 0.028028333890807357, -0.020666499578368528, -0.001180764806176205, 0.020633698358671033, -0.01856189642079691, -0.004927731990006409, 0.028195093450815563, -0.024293879865269263, -0.008494005183183198, 0.0394940065669037, -0.03243545153504819, -0.014744603457957877, 0.057059979719474324, -0.04187717461229503, -0.03137295967852398, 0.09103476765134268, -0.05130400113847809, -0.08548873223533852, 0.17558783089864471, -0.008272236297972897, -0.48864728785218425, 0.8128410905960984, -0.4903562793339615, -0.008575443178839636, 0.17816226135246085, -0.08786526200441172, -0.05121904390208773, 0.09315239741613737, -0.033878468388561137, -0.040853992964318235, 0.05804162943878889, -0.01675078737357141, -0.03092997260953226, 0.039369155828146166, -0.009477410240153451, -0.02318830182651424, 0.027759831967493254, -0.00516587813764314, -0.01830681040000254, 0.02102645268979201, -0.002323269532340025, -0.019279689280774556, 0.02706920114690236, -0.024067336094280734, -0.7858391179943166]"
"64","6.0","0","128","16384","0.01350092887878418","3.4459850788116455","0.007622399864460971","0.007868983859844914","[0.33434546774744606, -0.5507931472566321, 0.2709335844938638, 0.0043660796967736875, -0.13642316321413667, 0.10392375897755825, 0.004201512849106257, -0.07523104991321644, 0.06061827818515777, 0.0039598373790436766, -0.04949267352587298, 0.040019987343476934, 0.003629503608269422, -0.03473744252293728, 0.027693343177791763, 0.0032952331867879634, -0.025004951897432993, 0.01945650334117173, 0.002865736173679922, -0.018068842671089026, 0.01355503994880187, 0.0024339829183646, -0.012935982174309205, 0.00932667468484829, 0.002008029641781978, -0.008906162554506011, 0.00626953704174109, 0.001578063221640954, -0.005921347760205599, 0.004071713963070944, 0.0005209061339032838, -0.008251189288392918, -0.00041882027290114925]","[0.33434546774744606, 0.0, -0.5507931472566321, 0.0, 0.2709335844938638, 0.0, 0.0043660796967736875, 0.0, -0.13642316321413667, 0.0, 0.10392375897755825, 0.0, 0.004201512849106257, 0.0, -0.07523104991321644, 0.0, 0.06061827818515777, 0.0, 0.0039598373790436766, 0.0, -0.04949267352587298, 0.0, 0.040019987343476934, 0.0, 0.003629503608269422, 0.0, -0.03473744252293728, 0.0, 0.027693343177791763, 0.0, 0.0032952331867879634, 0.0, -0.025004951897432993, 0.0, 0.01945650334117173, 0.0, 0.002865736173679922, 0.0, -0.018068842671089026, 0.0, 0.01355503994880187, 0.0, 0.0024339829183646, 0.0, -0.012935982174309205, 0.0, 0.00932667468484829, 0.0, 0.002008029641781978, 0.0, -0.008906162554506011, 0.0, 0.00626953704174109, 0.0, 0.001578063221640954, 0.0, -0.005921347760205599, 0.0, 0.004071713963070944, 0.0, 0.0005209061339032838, 0.0, -0.008251189288392918, 0.0, -0.00041882027290114925]","[-0.7858956270844918, -0.009068140950578289, 0.014088245410420022, -0.01389390721505547, 0.004902163592957719, 0.007369934009887854, -0.012212840283825965, 0.004369791839710706, 0.009833410815259442, -0.01594752478814572, 0.005597292392972775, 0.013129785217132131, -0.021302445414679617, 0.007578373224835413, 0.017277051382256093, -0.02778625805955203, 0.009111912806695294, 0.023942502471339583, -0.036859086332753234, 0.01026993677614675, 0.03434198894762704, -0.04919534486792196, 0.008929249205994461, 0.053191714868362265, -0.06726020397058899, -0.0005594207801856342, 0.09246131611475007, -0.09268657912501105, -0.04897352797628508, 0.20220580176492592, -0.08265346086677254, -0.5071194218786601, 0.9284267800921077, -0.5079874172048903, -0.08347577683179887, 0.204198366581499, -0.0499786963052391, -0.09359794111151037, 0.09421983277353466, -0.0014635465576364251, -0.06785640277429245, 0.05443900258945714, 0.008401282250622338, -0.04995758277621834, 0.035715995416150614, 0.00949653649184829, -0.03730230754700768, 0.025105355329720216, 0.008352896442810679, -0.02818925450337463, 0.018620529339473703, 0.0062497076430970576, -0.020849326061935344, 0.013643096665952613, 0.0047840555386881424, -0.015636324207022403, 0.010300556083412066, 0.0035351692656748024, -0.011701535231335968, 0.007573495727441975, 0.004157322882198221, -0.01313474648389958, 0.013747006182889711, -0.009181753610788835, -0.7856035179660601]"
"92","6.5","0","184","16384","0.029752254486083984","3.4436469078063965","0.0014925513422313214","0.0014520547635109445","[0.33524017203179, -0.5525435780512997, 0.2722782439435373, 0.004119502766980347, -0.13748921231835765, 0.10527932498945729, 0.004016196000490073, -0.0766977845301315, 0.06237076030615387, 0.003847420144513552, -0.051387792876288745, 0.042135914084867325, 0.0036233607760508455, -0.037083009452786274, 0.030113656536854376, 0.003348967056345747, -0.027680584835022146, 0.022061226286993724, 0.003042080930483862, -0.02095090306663843, 0.016295734495928308, 0.0027030446001706, -0.015883324440592345, 0.01200124573665848, 0.0023431504857553587, -0.01196369541518715, 0.008744325549321112, 0.00198118224023569, -0.008886863811770897, 0.00626216930166961, 0.0016467981568183024, -0.006469366911593576, 0.004381179993114255, 0.0013360090787496073, -0.004578933985382736, 0.002966489922207951, 0.0010448170548284794, -0.003104265772406245, 0.0019416855011270965, 0.0008158612518538744, -0.0019512674081137622, 0.0012950334699846217, 0.0007028342137106346, -0.001008847080487287, 0.0010256576348515929, 0.0006975834200688801, -0.0009527598534832707]","[0.33524017203179, 0.0, -0.5525435780512997, 0.0, 0.2722782439435373, 0.0, 0.004119502766980347, 0.0, -0.13748921231835765, 0.0, 0.10527932498945729, 0.0, 0.004016196000490073, 0.0, -0.0766977845301315, 0.0, 0.06237076030615387, 0.0, 0.003847420144513552, 0.0, -0.051387792876288745, 0.0, 0.042135914084867325, 0.0, 0.0036233607760508455, 0.0, -0.037083009452786274, 0.0, 0.030113656536854376, 0.0, 0.003348967056345747, 0.0, -0.027680584835022146, 0.0, 0.022061226286993724, 0.0, 0.003042080930483862, 0.0, -0.02095090306663843, 0.0, 0.016295734495928308, 0.0, 0.0027030446001706, 0.0, -0.015883324440592345, 0.0, 0.01200124573665848, 0.0, 0.0023431504857553587, 0.0, -0.01196369541518715, 0.0, 0.008744325549321112, 0.0, 0.00198118224023569, 0.0, -0.008886863811770897, 0.0, 0.00626216930166961, 0.0, 0.0016467981568183024, 0.0, -0.006469366911593576, 0.0, 0.004381179993114255, 0.0, 0.0013360090787496073, 0.0, -0.004578933985382736, 0.0, 0.002966489922207951, 0.0, 0.0010448170548284794, 0.0, -0.003104265772406245, 0.0, 0.0019416855011270965, 0.0, 0.0008158612518538744, 0.0, -0.0019512674081137622, 0.0, 0.0012950334699846217, 0.0, 0.0007028342137106346, 0.0, -0.001008847080487287, 0.0, 0.0010256576348515929, 0.0, 0.0006975834200688801, 0.0, -0.0009527598534832707]","[-0.786922167193108, 0.0041321536308185445, -0.005263197670791129, 0.004222072930146751, -1.8680615233874047e-05, -0.0038660627008004025, 0.004361106662445382, -0.00016673897009132082, -0.004966986513058768, 0.005891520061338045, -0.0005901125204877171, -0.006442570489415116, 0.007988743416272221, -0.0011390826766622742, -0.00835703502133467, 0.010736758965344047, -0.0019614022930373857, -0.010589126833024157, 0.013977702638902995, -0.002799334404235021, -0.013448583803193772, 0.01792220924175946, -0.00360295023236818, -0.017184719466237543, 0.02275031218631913, -0.004258215748061859, -0.022126237193100542, 0.028556789372135388, -0.0042917950789910595, -0.029062959283169473, 0.035599817283723675, -0.0028117916307730225, -0.03942969866644849, 0.04413742860570954, 0.002241095189251558, -0.056111463238130745, 0.05404870469010743, 0.016118796563527042, -0.08495168792930506, 0.061507367498534166, 0.05653524633808944, -0.13910508326130117, 0.03661311449929862, 0.20254317914676598, -0.20504137846182008, -0.5032684862748544, 1.0862856359479056, -0.5034313508489926, -0.20565560832499338, 0.20324235547832395, 0.03680709773252466, -0.13997428263392675, 0.05705095816922587, 0.06194264715228172, -0.0858891367674909, 0.016619928858781823, 0.05442372280218791, -0.05690857404359806, 0.002623002558535829, 0.044558994117487094, -0.040255806712393274, -0.00234332140028175, 0.03588916562377375, -0.029812693715245007, -0.00375562100876297, 0.02865499945416702, -0.022680841081208686, -0.0038052322882184304, 0.022801119008436017, -0.01764042650778984, -0.0032063009413847215, 0.017960651422911287, -0.013873192318206629, -0.002391221431197156, 0.013958764548254362, -0.010971903765237271, -0.0015123091980964575, 0.010587010338108575, -0.00858247650202088, -0.0007951665388529748, 0.007866634409009077, -0.00666585230590707, -0.00020346928429535696, 0.005650304216738542, -0.005038054492358306, 0.00011788389201256753, 0.004118934225186284, -0.0038575687362472377, 0.00019320611913677577, 0.003962757287716599, -0.005126979429735888, 0.004157152578213578, -0.7870168768744266]"
"128","7.0","0","256","16384","0.06001901626586914","3.4646599292755127","0.00012569906652624537","0.0002384390484606762","[0.3348326343775174, -0.5523751255414239, 0.2732554736335057, 0.0030158323362467804, -0.1375734617955392, 0.10658670148705485, 0.002955677047631889, -0.0771908548184141, 0.0640201940576265, 0.002857399771022363, -0.0522862859921165, 0.0440877559774995, 0.002724792726906837, -0.03834723211570983, 0.03230962672096609, 0.002562141309621199, -0.029260107071640614, 0.024435888157472992, 0.0023754021452415323, -0.022783595700518498, 0.01877220599146471, 0.0021698796624007987, -0.017904565022238066, 0.014509413713465006, 0.0019519920410563671, -0.01409975756691842, 0.011211792442337925, 0.0017278230828616473, -0.01107010132122149, 0.008620540984636714, 0.0015041325329513305, -0.0086314225386434, 0.006570108914431576, 0.0012860623127113112, -0.006660797357308105, 0.004945923617168668, 0.0010790754346240074, -0.005071965114340673, 0.0036655035928330852, 0.0008873526087538664, -0.003798840176776279, 0.0026651806764289364, 0.000714124468070199, -0.0027883877504732506, 0.0018941147060773634, 0.0005603068777503272, -0.0019966734397764666, 0.001309342533806899, 0.00042743568502690173, -0.0013887041617721726, 0.0008752909017839077, 0.0003167740602965458, -0.0009322918476612198, 0.0005619172979979023, 0.00022777124418196324, -0.0005943827912900756, 0.0003439827737096024, 0.00016049154169075819, -0.0003493385089758665, 0.00020517670884886074, 0.00011504588536754347, -0.00017600007084052862, 0.0001310552002179736, 8.821850317939796e-05, -0.00012524320413871977]","[0.3348326343775174, 0.0, -0.5523751255414239, 0.0, 0.2732554736335057, 0.0, 0.0030158323362467804, 0.0, -0.1375734617955392, 0.0, 0.10658670148705485, 0.0, 0.002955677047631889, 0.0, -0.0771908548184141, 0.0, 0.0640201940576265, 0.0, 0.002857399771022363, 0.0, -0.0522862859921165, 0.0, 0.0440877559774995, 0.0, 0.002724792726906837, 0.0, -0.03834723211570983, 0.0, 0.03230962672096609, 0.0, 0.002562141309621199, 0.0, -0.029260107071640614, 0.0, 0.024435888157472992, 0.0, 0.0023754021452415323, 0.0, -0.022783595700518498, 0.0, 0.01877220599146471, 0.0, 0.0021698796624007987, 0.0, -0.017904565022238066, 0.0, 0.014509413713465006, 0.0, 0.0019519920410563671, 0.0, -0.01409975756691842, 0.0, 0.011211792442337925, 0.0, 0.0017278230828616473, 0.0, -0.01107010132122149, 0.0, 0.008620540984636714, 0.0, 0.0015041325329513305, 0.0, -0.0086314225386434, 0.0, 0.006570108914431576, 0.0, 0.0012860623127113112, 0.0, -0.006660797357308105, 0.0, 0.004945923617168668, 0.0, 0.0010790754346240074, 0.0, -0.005071965114340673, 0.0, 0.0036655035928330852, 0.0, 0.0008873526087538664, 0.0, -0.003798840176776279, 0.0, 0.0026651806764289364, 0.0, 0.000714124468070199, 0.0, -0.0027883877504732506, 0.0, 0.0018941147060773634, 0.0, 0.0005603068777503272, 0.0, -0.0019966734397764666, 0.0, 0.001309342533806899, 0.0, 0.00042743568502690173, 0.0, -0.0013887041617721726, 0.0, 0.0008752909017839077, 0.0, 0.0003167740602965458, 0.0, -0.0009322918476612198, 0.0, 0.0005619172979979023, 0.0, 0.00022777124418196324, 0.0, -0.0005943827912900756, 0.0, 0.0003439827737096024, 0.0, 0.00016049154169075819, 0.0, -0.0003493385089758665, 0.0, 0.00020517670884886074, 0.0, 0.00011504588536754347, 0.0, -0.00017600007084052862, 0.0, 0.0001310552002179736, 0.0, 8.821850317939796e-05, 0.0, -0.00012524320413871977]","[-0.7856785961051977, 0.0009135771458624288, -0.0015323231575906492, 0.0016761197958866983, -0.000842805095627695, -0.000570774110354786, 0.001570690846337513, -0.001129194057843364, -0.0005709120289691479, 0.0020765491642326297, -0.0017345051971237619, -0.0005292542650498871, 0.002771986051340083, -0.0025772056040986482, -0.00041347235468850417, 0.003641568061414758, -0.003697705912622691, -0.00015729366908485957, 0.004618796339690899, -0.005032531401534157, 0.00015802667564100432, 0.0058078782120433246, -0.006684127862380965, 0.0005957336467155357, 0.007197721768933588, -0.008664123265764665, 0.001151798940629859, 0.008811638779127693, -0.010973912529881027, 0.00176669420111074, 0.0107496809845562, -0.01367696660126808, 0.0024029907051274298, 0.01312071657155848, -0.016840595359506494, 0.0029980997265826198, 0.016068092006111753, -0.02052321394453142, 0.003415406732616689, 0.019817602694082663, -0.0247677894920622, 0.0033585058617633407, 0.02479958050456534, -0.02967994305885561, 0.002374951092103025, 0.03163294045196797, -0.03525891541042264, -0.00047856517081828895, 0.041392927793659745, -0.041280447554504, -0.007121149519888518, 0.05586044563850175, -0.046574301873890334, -0.021920818045367333, 0.07794760779641095, -0.04650722123517227, -0.0556963147268707, 0.11047590685296714, -0.02068812555896794, -0.13869471666933603, 0.1342671241294007, 0.14627836764026816, -0.31876771440136137, -0.4662800337598028, 1.221116658474702, -0.46629682217485424, -0.3191645987602931, 0.1464348082084786, 0.1347620609511492, -0.13923971088846157, -0.020807721299385212, 0.11115209639203365, -0.056166939325833, -0.04675377753711218, 0.07861872998414544, -0.022279802322453073, -0.04691205793786207, 0.05654963677357971, -0.007474958283660035, -0.041588162354432016, 0.04202843879929272, -0.0008117317220099821, -0.03552958513527156, 0.032212313076015305, 0.0020608413994578833, -0.0299222578293433, 0.025347508777348086, 0.0030322328114741736, -0.024959117438646213, 0.020329212982740628, 0.0030640859413222105, -0.020638094872876305, 0.016511507048089395, 0.002653819466455158, -0.01690493802148397, 0.013510865054357396, 0.0020622954283887195, -0.013695041746063633, 0.011094476616752242, 0.001418531948358459, -0.010929041069512004, 0.009088430056317792, 0.0008185663996846617, -0.008567294778940115, 0.007397597338171289, 0.0003047581617657967, -0.006569305798585335, 0.005956883216253068, -0.00010068631320959017, -0.004904307731998866, 0.004730178455126308, -0.00040349508936650044, -0.00352468166862922, 0.003664483265426652, -0.0005751499839547343, -0.00244330655140986, 0.0027857065622997382, -0.0006668023938335381, -0.0016021105234721071, 0.002059590531351163, -0.000668884824764776, -0.001013327988205941, 0.0015365377099620628, -0.0006379614305323137, -0.000737813692328203, 0.0016136692087750817, -0.00154124564966646, 0.0009586557740989706, -0.7857042591106727]"
"182","7.5","0","364","16384","0.5778107643127441","3.5342209339141846","4.9294295112777495e-06","4.799013003476115e-05","[0.334688053185329, -0.5523591884578233, 0.2736655714780725, 0.0026971759294718636, -0.1378875207768231, 0.10732320846031783, 0.0026566005529889605, -0.07784591424845164, 0.06506560456310936, 0.002590217823760207, -0.0532658026820178, 0.04541052922606666, 0.002499814438774233, -0.03962339636116673, 0.033869611753389435, 0.002387806343612333, -0.030796803506641653, 0.02618761181850548, 0.002257099766055295, -0.02453709670519234, 0.02066611741135237, 0.0021110227838137376, -0.019826524731537752, 0.016494749679482213, 0.0019531480045287767, -0.01613860568746062, 0.013237597871904124, 0.001787206668138465, -0.013173862811414187, 0.01063851199312855, 0.0016169113178324402, -0.010748931239652133, 0.008535938851119702, 0.0014458672430299935, -0.008744471275932612, 0.006821724643622508, 0.0012774146621141538, -0.00707842973588157, 0.0054194908295853855, 0.0011145737191638235, -0.005691498756247928, 0.004272705582764464, 0.0009599065460777507, -0.004538686935159839, 0.0033376836023565723, 0.0008155086957802837, -0.003584395850818401, 0.0025794600880532834, 0.0006829523859010928, -0.0027993746089165082, 0.0019692073455497955, 0.0005633223863102083, -0.0021588969033251018, 0.0014826688111190534, 0.0004571914193715754, -0.001641538175486076, 0.0010990845748836777, 0.00036469469301563814, -0.0012285012496984315, 0.0008005865737653692, 0.00028551942568381163, -0.0009031249043402633, 0.0005717273901965032, 0.00021900261086995105, -0.0006506752218192146, 0.000399205052524688, 0.00016422548026495825, -0.0004581726034492498, 0.000271630853313695, 0.00012008792790908619, -0.0003142774799793528, 0.00017937065943137248, 8.534010646374063e-05, -0.00020905956451632254, 0.00011430709016795963, 5.867681646820734e-05, -0.000134034116190066, 6.974189900859254e-05, 3.8833087991288307e-05, -8.212226391075502e-05, 4.037345863644172e-05, 2.4513046021969544e-05, -4.745492453595969e-05, 2.1874494128947667e-05, 1.4702235430547967e-05, -2.5232407276238164e-05, 1.0926059378220653e-05, 8.483607544575946e-06, -1.1265561049562125e-05, 5.770812871871048e-06, 5.2572177709147085e-06, -5.1483434103999165e-06]","[0.334688053185329, 0.0, -0.5523591884578233, 0.0, 0.2736655714780725, 0.0, 0.0026971759294718636, 0.0, -0.1378875207768231, 0.0, 0.10732320846031783, 0.0, 0.0026566005529889605, 0.0, -0.07784591424845164, 0.0, 0.06506560456310936, 0.0, 0.002590217823760207, 0.0, -0.0532658026820178, 0.0, 0.04541052922606666, 0.0, 0.002499814438774233, 0.0, -0.03962339636116673, 0.0, 0.033869611753389435, 0.0, 0.002387806343612333, 0.0, -0.030796803506641653, 0.0, 0.02618761181850548, 0.0, 0.002257099766055295, 0.0, -0.02453709670519234, 0.0, 0.02066611741135237, 0.0, 0.0021110227838137376, 0.0, -0.019826524731537752, 0.0, 0.016494749679482213, 0.0, 0.0019531480045287767, 0.0, -0.01613860568746062, 0.0, 0.013237597871904124, 0.0, 0.001787206668138465, 0.0, -0.013173862811414187, 0.0, 0.01063851199312855, 0.0, 0.0016169113178324402, 0.0, -0.010748931239652133, 0.0, 0.008535938851119702, 0.0, 0.0014458672430299935, 0.0, -0.008744471275932612, 0.0, 0.006821724643622508, 0.0, 0.0012774146621141538, 0.0, -0.00707842973588157, 0.0, 0.0054194908295853855, 0.0, 0.0011145737191638235, 0.0, -0.005691498756247928, 0.0, 0.004272705582764464, 0.0, 0.0009599065460777507, 0.0, -0.004538686935159839, 0.0, 0.0033376836023565723, 0.0, 0.0008155086957802837, 0.0, -0.003584395850818401, 0.0, 0.0025794600880532834, 0.0, 0.0006829523859010928, 0.0, -0.0027993746089165082, 0.0, 0.0019692073455497955, 0.0, 0.0005633223863102083, 0.0, -0.0021588969033251018, 0.0, 0.0014826688111190534, 0.0, 0.0004571914193715754, 0.0, -0.001641538175486076, 0.0, 0.0010990845748836777, 0.0, 0.00036469469301563814, 0.0, -0.0012285012496984315, 0.0, 0.0008005865737653692, 0.0, 0.00028551942568381163, 0.0, -0.0009031249043402633, 0.0, 0.0005717273901965032, 0.0, 0.00021900261086995105, 0.0, -0.0006506752218192146, 0.0, 0.000399205052524688, 0.0, 0.00016422548026495825, 0.0, -0.0004581726034492498, 0.0, 0.000271630853313695, 0.0, 0.00012008792790908619, 0.0, -0.0003142774799793528, 0.0, 0.00017937065943137248, 0.0, 8.534010646374063e-05, 0.0, -0.00020905956451632254, 0.0, 0.00011430709016795963, 0.0, 5.867681646820734e-05, 0.0, -0.000134034116190066, 0.0, 6.974189900859254e-05, 0.0, 3.8833087991288307e-05, 0.0, -8.212226391075502e-05, 0.0, 4.037345863644172e-05, 0.0, 2.4513046021969544e-05, 0.0, -4.745492453595969e-05, 0.0, 2.1874494128947667e-05, 0.0, 1.4702235430547967e-05, 0.0, -2.5232407276238164e-05, 0.0, 1.0926059378220653e-05, 0.0, 8.483607544575946e-06, 0.0, -1.1265561049562125e-05, 0.0, 5.770812871871048e-06, 0.0, 5.2572177709147085e-06, 0.0, -5.1483434103999165e-06]","[-0.785417267766982, 8.474107344007048e-05, -0.00019370728612176617, 0.0002968017075460916, -0.0002949912201371658, 0.00012894393958201312, 0.00013912761124317195, -0.00031649557350720865, 0.00022274343710974992, 0.00012077204178924976, -0.0004339354138376573, 0.0003829790308772157, 8.492751198752464e-05, -0.0005954745018077616, 0.0006190455766577717, 4.905462970500343e-06, -0.0007879780773240983, 0.0009389037729813338, -0.00013598925236453965, -0.0010024457222131925, 0.0013453806181375723, -0.00034126536171799805, -0.001249201469919216, 0.0018651286215596564, -0.0006410037379187839, -0.0015112544563492612, 0.002498881374389333, -0.0010429014309850505, -0.001788323417761113, 0.0032563283527418975, -0.0015543957984584847, -0.0020894255854768565, 0.004163688423460862, -0.0022042125634458647, -0.0023993832666349833, 0.005221118904668795, -0.0029946191982333733, -0.002726769794868738, 0.0064458693302562224, -0.003936450818537237, -0.0030773686768532063, 0.007851627590682779, -0.005030578583738193, -0.0034731771128245817, 0.009468555290029802, -0.006288673861549126, -0.003930173543090918, 0.011317547705895019, -0.0077027848315288925, -0.004491171005536155, 0.013440191280234338, -0.009268140781212112, -0.005208845361511971, 0.01588091365095484, -0.010958599434300258, -0.006174947934425621, 0.01871121732675486, -0.012738237197647422, -0.0075167370537474465, 0.022018585748826692, -0.014531822454718091, -0.009435813680887396, 0.025929949693693867, -0.016219593236000425, -0.012220146184639178, 0.030585490821031833, -0.017554037265256617, -0.01633808169933028, 0.03616103620420923, -0.018085904595799656, -0.02251063476790674, 0.04278727926407373, -0.016913446049121757, -0.03190477698071061, 0.05039116537192718, -0.01221438191035885, -0.04634422492768408, 0.05804808229855392, -5.8311165535293715e-05, -0.06849104032278386, 0.061893330599149185, 0.02837486582942624, -0.10054509150572341, 0.04727939014008449, 0.09289858513307955, -0.13094400735812894, -0.044492971658912674, 0.21941982644860702, -0.005004906061835605, -0.42045468902012095, -0.38098217257725553, 1.3583234881499817, -0.3810067996572286, -0.4206948512056393, -0.005043558641102703, 0.2197438057522024, -0.044558918465716774, -0.13128258752493502, 0.09318869834037538, 0.04743551669442481, -0.10097066258565515, 0.02855960480511606, 0.06217313559819215, -0.06892255464436997, 4.7647340558926796e-05, 0.05837801487706321, -0.04674900196125939, -0.012164724951877811, 0.05074223637721782, -0.032287163811587666, -0.01688886780780365, 0.04313478348812218, -0.02287283624759145, -0.018065293214089406, 0.036485744761057724, -0.016673860957290176, -0.0175354541774298, 0.030887301609644712, -0.012534431739047367, -0.016198029239710806, 0.026209279535872803, -0.009734015692013704, -0.014502533073972453, 0.0222765536191076, -0.007806373918792387, -0.01269082975421236, 0.018938596594720806, -0.006449919397371479, -0.010896168383244273, 0.016078650630818404, -0.0054688265925174374, -0.00919118166702188, 0.01360758185555344, -0.0047333525591869065, -0.007615886406113868, 0.01145968418791896, -0.0041591834218374715, -0.006187436458687441, 0.009580375709162335, -0.0036832011739617006, -0.00492020769804986, 0.007936084681848712, -0.0032692068561356183, -0.003815743168739087, 0.0064981328694293725, -0.0028911143299001517, -0.0028743085527557517, 0.005248110442765208, -0.002535808380311905, -0.0020909749507401574, 0.004173137522738486, -0.002201045577336342, -0.0014520923468531624, 0.003257155976272322, -0.0018852486179590923, -0.0009427303934022524, 0.002483282298489189, -0.0015849709699711477, -0.0005526703533417542, 0.0018420400316083493, -0.0013047833187401965, -0.0002652368044481054, 0.0013196672618892786, -0.0010461983135675516, -6.684579222455029e-05, 0.0009060888053281662, -0.0008147402298136789, 6.01515467165856e-05, 0.0005870553801771227, -0.0006114415634073198, 0.0001284538558878384, 0.0003537272481441621, -0.0004429861217618368, 0.00015592510298592665, 0.00019430500242683573, -0.00031702522033547195, 0.00016302893857074, 0.00010557253310544493, -0.0002905625049191446, 0.0003093614910016566, -0.00020660389300830768, 8.43718392989862e-05, -0.7854050198836977]"
