"degree","exp2","parity","npts","N_weiss","time_fit","time_qsp","max_error_poly","max_error_qsp","constraint_violated","coef","coef_full","phi_proc"
"32","5.0","0","524288","16384","38.78736090660095","3.956270933151245","0.01584435893663383","0.015845385965194247","True","[0.3094995564079953, -0.11492667264208832, -0.03940637621663977, 0.11632141179675524, -0.15572901173529463, 0.17200418011931906, -0.1727022351129082, 0.16278967817488685, -0.14597702415223057, 0.12520598962609186, -0.10283722289577632, 0.08072549396807109, -0.060263795181026446, 0.042478275180114995, -0.028544750764966334, 0.02332382336689146, 0.003883038852683256]","[0.3094995564079953, 0.0, -0.11492667264208832, 0.0, -0.03940637621663977, 0.0, 0.11632141179675524, 0.0, -0.15572901173529463, 0.0, 0.17200418011931906, 0.0, -0.1727022351129082, 0.0, 0.16278967817488685, 0.0, -0.14597702415223057, 0.0, 0.12520598962609186, 0.0, -0.10283722289577632, 0.0, 0.08072549396807109, 0.0, -0.060263795181026446, 0.0, 0.042478275180114995, 0.0, -0.028544750764966334, 0.0, 0.02332382336689146, 0.0, 0.003883038852683256]","[-0.7830261710794746, 0.013503751905317059, -0.021257135073470785, 0.03471484435478867, -0.051992241093725605, 0.07217716949121579, -0.09382110561925622, 0.11461931354273779, -0.13144646912039437, 0.1407790402260487, -0.13946630114858288, 0.12544569806734435, -0.09773376822796312, 0.055117203156403886, 0.007243968479281892, -0.10840738626265271, 0.3738592326893439, -0.10840710863109745, 0.007243799306406528, 0.055117142480777974, -0.09773343206927944, 0.1254450910527549, -0.13946547508824836, 0.1407780814074621, -0.13144547121090683, 0.11461834911837276, -0.09382021118875537, 0.07217634732611103, -0.0519914708097655, 0.034714095806549744, -0.02125637813252088, 0.013502963219637966, -0.7830253280815617]"
"46","5.5","0","524288","16384","62.985790967941284","3.828817129135132","0.009916166681315508","0.00991655157746174","True","[0.27353803693293655, -0.044381845847278084, -0.10589350085265499, 0.1762968213511183, -0.20709715825726427, 0.21313641879314474, -0.20251365277901495, 0.18077972284078223, -0.15223213438102257, 0.12036528052738617, -0.08802487368134497, 0.05745489179526352, -0.030313521755556936, 0.007692096661799904, 0.009848316668486524, -0.02221833160462472, 0.029721414490220168, -0.03296026488593916, 0.032735850115662685, -0.029947198039001314, 0.025499614488272627, -0.020227698620817677, 0.014837641333053446, -0.016012091933585663]","[0.27353803693293655, 0.0, -0.044381845847278084, 0.0, -0.10589350085265499, 0.0, 0.1762968213511183, 0.0, -0.20709715825726427, 0.0, 0.21313641879314474, 0.0, -0.20251365277901495, 0.0, 0.18077972284078223, 0.0, -0.15223213438102257, 0.0, 0.12036528052738617, 0.0, -0.08802487368134497, 0.0, 0.05745489179526352, 0.0, -0.030313521755556936, 0.0, 0.007692096661799904, 0.0, 0.009848316668486524, 0.0, -0.02221833160462472, 0.0, 0.029721414490220168, 0.0, -0.03296026488593916, 0.0, 0.032735850115662685, 0.0, -0.029947198039001314, 0.0, 0.025499614488272627, 0.0, -0.020227698620817677, 0.0, 0.014837641333053446, 0.0, -0.016012091933585663]","[-0.7955654825549977, 0.013408892405112161, -0.020388065960335024, 0.028267734318513715, -0.03635195303370274, 0.04367668042597382, -0.0490627390153471, 0.05122014414954267, -0.04889512333421676, 0.04102920851082508, -0.02688817540310651, 0.0061379412330128, 0.02110005088973612, -0.05411402395360072, 0.09126262934796586, -0.12941160183425485, 0.1634579899668797, -0.18669703129359375, 0.19265665606086047, -0.1775842369639533, 0.14106253972553429, -0.08227155073987369, -0.01288635115965592, 0.27412285508291284, -0.012886187730498386, -0.08227155031675391, 0.14106226181738393, -0.17758366734459202, 0.1926558813858098, -0.18669620839984133, 0.16345727490958914, -0.1294110884738744, 0.09126233536191111, -0.054113912978776026, 0.02110006087418388, 0.006137878651597185, -0.02688812404847185, 0.04102922076456032, -0.04889523481711742, 0.05122037028522903, -0.049063074584336896, 0.04367710240898393, -0.03635242586209449, 0.028268216110912174, -0.020388514561268504, 0.013409270573364381, -0.7955657625790169]"
"64","6.0","0","524288","16384","146.17505407333374","3.8696839809417725","0.006522479120275593","0.006524024404113149","True","[0.30308924371636176, -0.1050191660305611, -0.04077156354123308, 0.10409144312098267, -0.12576372422507642, 0.12134467761539432, -0.09975264988453453, 0.06740009493862616, -0.02942354805670343, -0.009927905185175312, 0.04719196761895047, -0.07968782047285142, 0.10552669514998034, -0.12360271496980957, 0.1335492073224195, -0.13565742727159782, 0.13076200412075473, -0.1201020999481822, 0.10516989592750639, -0.08755890811591364, 0.06882402273806695, -0.05036330731209192, 0.033328927532003956, -0.01857125236229908, 0.006616845977043343, 0.0023221125776387045, -0.00831206658526742, 0.011642928707147636, -0.012761479614977216, 0.01220134841402778, -0.010516873959716923, 0.00822675621043911, -0.010018143266429816]","[0.30308924371636176, 0.0, -0.1050191660305611, 0.0, -0.04077156354123308, 0.0, 0.10409144312098267, 0.0, -0.12576372422507642, 0.0, 0.12134467761539432, 0.0, -0.09975264988453453, 0.0, 0.06740009493862616, 0.0, -0.02942354805670343, 0.0, -0.009927905185175312, 0.0, 0.04719196761895047, 0.0, -0.07968782047285142, 0.0, 0.10552669514998034, 0.0, -0.12360271496980957, 0.0, 0.1335492073224195, 0.0, -0.13565742727159782, 0.0, 0.13076200412075473, 0.0, -0.1201020999481822, 0.0, 0.10516989592750639, 0.0, -0.08755890811591364, 0.0, 0.06882402273806695, 0.0, -0.05036330731209192, 0.0, 0.033328927532003956, 0.0, -0.01857125236229908, 0.0, 0.006616845977043343, 0.0, 0.0023221125776387045, 0.0, -0.00831206658526742, 0.0, 0.011642928707147636, 0.0, -0.012761479614977216, 0.0, 0.01220134841402778, 0.0, -0.010516873959716923, 0.0, 0.00822675621043911, 0.0, -0.010018143266429816]","[-0.7914545669398335, 0.006758492078655637, -0.009338257347754784, 0.011629188290374714, -0.013106171658948375, 0.013168698107597455, -0.011199530093718303, 0.006637689189426212, 0.0009417788349402986, -0.01174820355243194, 0.025698344700284377, -0.04233934924079292, 0.06077059853706136, -0.07958144921464524, 0.09685729850218419, -0.11033728402726507, 0.11778367339521005, -0.11750744000330227, 0.1088399884506372, -0.09230189095880281, 0.0693890393087398, -0.04214683354466246, 0.01280537628770752, 0.016361320787585606, -0.04298049056421108, 0.0644872662155521, -0.07815520153338561, 0.08127677364278575, -0.07125245322659661, 0.04498702613619521, 0.003752653963474978, -0.09480781634808033, 0.3561324388963705, -0.09480728034506836, 0.0037519702480682798, 0.04498761370699413, -0.07125275423359688, 0.08127666090738957, -0.07815463303352392, 0.06448628954233801, -0.042979225183880365, 0.016359930796043518, 0.012806704805449992, -0.04214790727941359, 0.06938967223242104, -0.09230192834098837, 0.10883934147065916, -0.11750611732526195, 0.11778178790947755, -0.11033502319365532, 0.09685487002690579, -0.07957902867964589, 0.060768299428702266, -0.04233721851950628, 0.02569637512344631, -0.011746352483438622, 0.0009399871761103135, 0.006639480575965823, -0.01120136739295112, 0.013170605532502423, -0.013108146885766283, 0.011631202560153061, -0.009340259975849563, 0.0067604186096265765, -0.7914563533220073]"
"92","6.5","0","524288","16384","287.71294116973877","3.9748711585998535","0.003823241001058353","0.003824100410100173","True","[0.29919022594071826, -0.09790910300054174, -0.04595318717917735, 0.10649481872281423, -0.12513921506959078, 0.11818160805415805, -0.09532978892239921, 0.06373961211943036, -0.02915046512797056, -0.0038086578502687695, 0.03157992063686778, -0.05170504900939569, 0.06283798760962654, -0.06470547793549805, 0.0580033127831192, -0.044230741351749855, 0.025475285757772855, -0.004166486435407084, -0.017179648472666585, 0.03620323334155853, -0.050909832907789596, 0.05983022053868734, -0.062119699464529714, 0.05759238128238464, -0.04669216799255939, 0.03040801361757844, -0.010145745606495166, -0.01242806629194715, 0.0355532605673302, -0.05753761985354, 0.07689811196900094, -0.0924703598385346, 0.10347899150492133, -0.10956599355078107, 0.11077855654052067, -0.10752175365485572, 0.10048422088046273, -0.09054713830201028, 0.07868611574453659, -0.06587988914813128, 0.05301983129513071, -0.0408818016016484, 0.029952747867340337, -0.02092154461862705, 0.012735470508941516, -0.010081806477327902, 0.002034115873540759]","[0.29919022594071826, 0.0, -0.09790910300054174, 0.0, -0.04595318717917735, 0.0, 0.10649481872281423, 0.0, -0.12513921506959078, 0.0, 0.11818160805415805, 0.0, -0.09532978892239921, 0.0, 0.06373961211943036, 0.0, -0.02915046512797056, 0.0, -0.0038086578502687695, 0.0, 0.03157992063686778, 0.0, -0.05170504900939569, 0.0, 0.06283798760962654, 0.0, -0.06470547793549805, 0.0, 0.0580033127831192, 0.0, -0.044230741351749855, 0.0, 0.025475285757772855, 0.0, -0.004166486435407084, 0.0, -0.017179648472666585, 0.0, 0.03620323334155853, 0.0, -0.050909832907789596, 0.0, 0.05983022053868734, 0.0, -0.062119699464529714, 0.0, 0.05759238128238464, 0.0, -0.04669216799255939, 0.0, 0.03040801361757844, 0.0, -0.010145745606495166, 0.0, -0.01242806629194715, 0.0, 0.0355532605673302, 0.0, -0.05753761985354, 0.0, 0.07689811196900094, 0.0, -0.0924703598385346, 0.0, 0.10347899150492133, 0.0, -0.10956599355078107, 0.0, 0.11077855654052067, 0.0, -0.10752175365485572, 0.0, 0.10048422088046273, 0.0, -0.09054713830201028, 0.0, 0.07868611574453659, 0.0, -0.06587988914813128, 0.0, 0.05301983129513071, 0.0, -0.0408818016016484, 0.0, 0.029952747867340337, 0.0, -0.02092154461862705, 0.0, 0.012735470508941516, 0.0, -0.010081806477327902, 0.0, 0.002034115873540759]","[-0.7841732578491456, -0.006423347865088389, 0.009712553299833589, -0.016499857406192062, 0.024753760249722076, -0.034943917836002134, 0.04659996633174661, -0.059153352150167364, 0.07168848469742345, -0.08303418370805747, 0.09185498939121295, -0.09684902452980579, 0.09699724672073384, -0.09179397683724545, 0.0813669180094597, -0.06644233172222463, 0.048188956748922526, -0.028026639209726742, 0.007475632663708855, 0.011931910755788675, -0.028710624166557907, 0.04150311544373856, -0.049214230840732766, 0.05118028819482494, -0.04731178291702425, 0.03814438979516606, -0.024776391927694447, 0.008727286832616997, 0.00822422311133162, -0.024188915201187926, 0.037312026979245044, -0.045944460816010425, 0.0488464960460937, -0.04538121620672011, 0.03562739449449518, -0.020370979601341318, 0.0010035902450680767, 0.02059485127378718, -0.0421298493092465, 0.06093404168950655, -0.07404799538802359, 0.07837616055275372, -0.07076581229277518, 0.047490999974442866, -0.0017773734091172558, -0.08658268895503816, 0.3466744615436196, -0.08658093126582796, -0.0017794818658546222, 0.04749309462734005, -0.07076777413052758, 0.07837796723792785, -0.07404968520716172, 0.0609357000507318, -0.04213159477497757, 0.020596817939480608, 0.0010012724565266109, -0.020368205498780666, 0.03562410310923195, -0.04537740445890039, 0.04884222021621481, -0.0459398227633189, 0.03730714958887799, -0.02418391766352842, 0.008219206099750572, 0.008732242718705728, -0.024781218826293246, 0.03814902489361728, -0.04731616812606434, 0.051184380054373535, -0.04921801712644598, 0.04150663049559886, -0.02871395518148311, 0.011935191530249793, 0.007472239470585664, -0.028022968277827083, 0.04818487185504834, -0.06643775929412334, 0.08136187513932364, -0.09178858241477106, 0.09699170553392213, -0.09684358410651424, 0.09184988348743345, -0.0830295839094371, 0.0716844761705917, -0.05914993609527466, 0.04659708059675855, -0.03494146412007144, 0.02475162922086967, -0.016497948202851165, 0.009710784705158744, -0.006421669001924578, -0.7841748757415248]"
"128","7.0","0","524288","16384","457.7435190677643","4.561444044113159","0.0025259048003123397","0.0025263560584868894","True","[0.2976228609956194, -0.09516553463265659, -0.04759274205686957, 0.10651558926974874, -0.12332347550530118, 0.11466267822137766, -0.09059179781249782, 0.05856114192985793, -0.024497973617790932, -0.006924575923504788, 0.03226672205939782, -0.04934681061328782, 0.05722768288808919, -0.05613057196459792, 0.04726927939400559, -0.03261421742740436, 0.014607048386434035, 0.004146777939658228, -0.021177707034216307, 0.03441534535960933, -0.04239109248500104, 0.04436296824261224, -0.040354111315178166, 0.03110569359368961, -0.01795391206002665, 0.0026481422670576503, 0.012867196131987483, -0.026681820996575536, 0.03713463442573014, -0.04299209209278793, 0.0435725583198514, -0.038805695118975886, 0.029223632917312784, -0.015887989527895753, 0.0002634021577618706, 0.01594639767265598, -0.03098117279959269, 0.043205188731241316, -0.051268097385653584, 0.05422998944336713, -0.051639694816473396, 0.04356083850233142, -0.0305462991511227, 0.013565823969195558, 0.006101094132518651, -0.026997786883023435, 0.047627215781688687, -0.06658981074856574, 0.08269137130034812, -0.09504127274521247, 0.1030855886588608, -0.10665462239787449, 0.10589121242396564, -0.10129041639866929, 0.09348296250227792, -0.08339579754933793, 0.07176146604128131, -0.05970905942002098, 0.04758073459443662, -0.03673264679337793, 0.02643153352321779, -0.018945096000152217, 0.011086516942890352, -0.008283259719367072, 0.0032608732554465646]","[0.2976228609956194, 0.0, -0.09516553463265659, 0.0, -0.04759274205686957, 0.0, 0.10651558926974874, 0.0, -0.12332347550530118, 0.0, 0.11466267822137766, 0.0, -0.09059179781249782, 0.0, 0.05856114192985793, 0.0, -0.024497973617790932, 0.0, -0.006924575923504788, 0.0, 0.03226672205939782, 0.0, -0.04934681061328782, 0.0, 0.05722768288808919, 0.0, -0.05613057196459792, 0.0, 0.04726927939400559, 0.0, -0.03261421742740436, 0.0, 0.014607048386434035, 0.0, 0.004146777939658228, 0.0, -0.021177707034216307, 0.0, 0.03441534535960933, 0.0, -0.04239109248500104, 0.0, 0.04436296824261224, 0.0, -0.040354111315178166, 0.0, 0.03110569359368961, 0.0, -0.01795391206002665, 0.0, 0.0026481422670576503, 0.0, 0.012867196131987483, 0.0, -0.026681820996575536, 0.0, 0.03713463442573014, 0.0, -0.04299209209278793, 0.0, 0.0435725583198514, 0.0, -0.038805695118975886, 0.0, 0.029223632917312784, 0.0, -0.015887989527895753, 0.0, 0.0002634021577618706, 0.0, 0.01594639767265598, 0.0, -0.03098117279959269, 0.0, 0.043205188731241316, 0.0, -0.051268097385653584, 0.0, 0.05422998944336713, 0.0, -0.051639694816473396, 0.0, 0.04356083850233142, 0.0, -0.0305462991511227, 0.0, 0.013565823969195558, 0.0, 0.006101094132518651, 0.0, -0.026997786883023435, 0.0, 0.047627215781688687, 0.0, -0.06658981074856574, 0.0, 0.08269137130034812, 0.0, -0.09504127274521247, 0.0, 0.1030855886588608, 0.0, -0.10665462239787449, 0.0, 0.10589121242396564, 0.0, -0.10129041639866929, 0.0, 0.09348296250227792, 0.0, -0.08339579754933793, 0.0, 0.07176146604128131, 0.0, -0.05970905942002098, 0.0, 0.04758073459443662, 0.0, -0.03673264679337793, 0.0, 0.02643153352321779, 0.0, -0.018945096000152217, 0.0, 0.011086516942890352, 0.0, -0.008283259719367072, 0.0, 0.0032608732554465646]","[-0.7834383277545351, -0.005535252221914227, 0.008547160389199266, -0.014823253976045182, 0.021824233556873487, -0.03112723493783499, 0.04154151292070286, -0.05318807119554522, 0.06499381999795194, -0.07619850822379479, 0.08552111729415134, -0.09184202933257987, 0.09407607462001243, -0.09158253373772489, 0.08419826284998416, -0.07234229388631686, 0.0568834406900465, -0.03900793524651498, 0.02004725159600781, -0.0013757943114991948, -0.015664508689504142, 0.02982226034909015, -0.040026661521325106, 0.04550817803301358, -0.04592640465884656, 0.04145171256520346, -0.0327639178595846, 0.02096552751951376, -0.007442920622233141, -0.006284971432386077, 0.01871024924484656, -0.028474611510423863, 0.034510007019934015, -0.03617193886307645, 0.033335065444682, -0.026418278137812154, 0.016327820351663476, -0.004336598732004462, -0.008068312051526874, 0.01934712655110864, -0.028072107996658206, 0.033094966444886596, -0.033702444971647816, 0.02972797745750608, -0.021587105731374057, 0.010227831221472737, 0.0029834192788183514, -0.01640892892558617, 0.02830277193236938, -0.036992459711985365, 0.04108183193815057, -0.03965264657252781, 0.032415642205099994, -0.019767190564472063, 0.002752078492132756, 0.01701814669997687, -0.037434452769499596, 0.05593610470317631, -0.06957911130633557, 0.07516412954430862, -0.06930611536980351, 0.047966553906922234, -0.004077387527976538, -0.08277622996752304, 0.34221301300870094, -0.08277325926916963, -0.004080563479671627, 0.04796921642447678, -0.06930807217994459, 0.0751654395845067, -0.06957999294059526, 0.055936869567281056, -0.03743544388909761, 0.017019687711743076, 0.002749721006914376, -0.0197638367074413, 0.032411223024168004, -0.03964721776519349, 0.041075568200171844, -0.03698562687730293, 0.028295685308086533, -0.016401912862046387, 0.002976779221196038, 0.010233823428491641, -0.021592220930514397, 0.02973204098683205, -0.03370535333416866, 0.033096703444248754, -0.02807275197003812, 0.019346843888107236, -0.008067338814958181, -0.004337981161633706, 0.016329310603986923, -0.026419579733078794, 0.033335911801426935, -0.03617211740858436, 0.034509378086973026, -0.02847311660489582, 0.01870790638325615, -0.006281860512891049, -0.007446676274330435, 0.020969778554224352, -0.03276850462156241, 0.04145648206105617, -0.04593123165141998, 0.04551298933597396, -0.04003145784325542, 0.02982712810021042, -0.01566961631685338, -0.0013702168991258667, 0.020040949318149214, -0.039000677787412986, 0.056875082089777304, -0.07233283181505404, 0.08418787915649999, -0.09157159429454477, 0.09406507662061588, -0.09183150719866887, 0.08551154004597175, -0.07619020472100616, 0.06498695074917403, -0.053182642863591485, 0.04153741576637668, -0.031124286317486895, 0.0218222124739955, -0.014821928672699332, 0.008546300546006651, -0.005534643909696712, -0.7834388826010563]"
"182","7.5","0","524288","16384","1719.703055858612","3.894223928451538","0.001666163806090526","0.0016774399266008544","True","[0.29637847689042196, -0.09295202414371362, -0.04903027949235771, 0.10681782512663299, -0.12234110262559388, 0.11249064563937487, -0.08756296359124727, 0.055199221512218365, -0.021436130426663244, -0.009047735269395679, 0.03291810451610912, -0.04819937645576382, 0.05423415443055683, -0.051557178928612925, 0.04168179974041709, -0.026815376439459585, 0.009531474197764237, 0.007567162498791359, -0.02215987471393158, 0.03246213786011132, -0.037398139030777565, 0.03667760449982561, -0.03077389728401142, 0.02081171541335913, -0.008382703071785536, -0.004685217990639271, 0.016574774472355135, -0.025711930099209315, 0.030956618032285114, -0.03173027312570472, 0.028067314732344324, -0.02058742066952142, 0.010395153626421523, 0.0010779332957938544, -0.012267126455480091, 0.021679120563439926, -0.0280816613638382, 0.030655264906429246, -0.029089357403775995, 0.023612502268156012, -0.014954704637691446, 0.004248112720536524, 0.007120268828378036, -0.017684779544840712, 0.02608415782425829, -0.031229117085054617, 0.032434537198893415, -0.02950107741908976, 0.022737420408782155, -0.012921598479215304, 0.0012070866762591468, 0.011014319149744885, -0.022276065736330224, 0.031207438482632025, -0.036691463343266305, 0.03799238099595712, -0.0348389085594418, 0.027454918643615506, -0.016535326490618913, 0.003171180548639618, 0.011266544439684912, -0.025270714605842202, 0.03735312042929496, -0.04619401313023781, 0.05077053286033208, -0.05045140285434022, 0.04504944672405087, -0.034828378379975655, 0.0204653289684203, -0.002975123761683092, -0.016393990205453426, 0.036281126096979005, -0.05533705954611003, 0.07233954739505298, -0.08628904202726279, 0.09647693275153578, -0.10252184588147989, 0.10437329848310331, -0.10228518219365854, 0.0967645158646908, -0.08850298854500437, 0.07829946229764778, -0.06698208710488247, 0.055337586869222126, -0.04405335542608643, 0.033676816699251266, -0.02459333114366617, 0.01702136923303306, -0.011034052791022816, 0.006474288300847307, -0.004246743693898848, 0.000325267878358607]","[0.29637847689042196, 0.0, -0.09295202414371362, 0.0, -0.04903027949235771, 0.0, 0.10681782512663299, 0.0, -0.12234110262559388, 0.0, 0.11249064563937487, 0.0, -0.08756296359124727, 0.0, 0.055199221512218365, 0.0, -0.021436130426663244, 0.0, -0.009047735269395679, 0.0, 0.03291810451610912, 0.0, -0.04819937645576382, 0.0, 0.05423415443055683, 0.0, -0.051557178928612925, 0.0, 0.04168179974041709, 0.0, -0.026815376439459585, 0.0, 0.009531474197764237, 0.0, 0.007567162498791359, 0.0, -0.02215987471393158, 0.0, 0.03246213786011132, 0.0, -0.037398139030777565, 0.0, 0.03667760449982561, 0.0, -0.03077389728401142, 0.0, 0.02081171541335913, 0.0, -0.008382703071785536, 0.0, -0.004685217990639271, 0.0, 0.016574774472355135, 0.0, -0.025711930099209315, 0.0, 0.030956618032285114, 0.0, -0.03173027312570472, 0.0, 0.028067314732344324, 0.0, -0.02058742066952142, 0.0, 0.010395153626421523, 0.0, 0.0010779332957938544, 0.0, -0.012267126455480091, 0.0, 0.021679120563439926, 0.0, -0.0280816613638382, 0.0, 0.030655264906429246, 0.0, -0.029089357403775995, 0.0, 0.023612502268156012, 0.0, -0.014954704637691446, 0.0, 0.004248112720536524, 0.0, 0.007120268828378036, 0.0, -0.017684779544840712, 0.0, 0.02608415782425829, 0.0, -0.031229117085054617, 0.0, 0.032434537198893415, 0.0, -0.02950107741908976, 0.0, 0.022737420408782155, 0.0, -0.012921598479215304, 0.0, 0.0012070866762591468, 0.0, 0.011014319149744885, 0.0, -0.022276065736330224, 0.0, 0.031207438482632025, 0.0, -0.036691463343266305, 0.0, 0.03799238099595712, 0.0, -0.0348389085594418, 0.0, 0.027454918643615506, 0.0, -0.016535326490618913, 0.0, 0.003171180548639618, 0.0, 0.011266544439684912, 0.0, -0.025270714605842202, 0.0, 0.03735312042929496, 0.0, -0.04619401313023781, 0.0, 0.05077053286033208, 0.0, -0.05045140285434022, 0.0, 0.04504944672405087, 0.0, -0.034828378379975655, 0.0, 0.0204653289684203, 0.0, -0.002975123761683092, 0.0, -0.016393990205453426, 0.0, 0.036281126096979005, 0.0, -0.05533705954611003, 0.0, 0.07233954739505298, 0.0, -0.08628904202726279, 0.0, 0.09647693275153578, 0.0, -0.10252184588147989, 0.0, 0.10437329848310331, 0.0, -0.10228518219365854, 0.0, 0.0967645158646908, 0.0, -0.08850298854500437, 0.0, 0.07829946229764778, 0.0, -0.06698208710488247, 0.0, 0.055337586869222126, 0.0, -0.04405335542608643, 0.0, 0.033676816699251266, 0.0, -0.02459333114366617, 0.0, 0.01702136923303306, 0.0, -0.011034052791022816, 0.0, 0.006474288300847307, 0.0, -0.004246743693898848, 0.0, 0.000325267878358607]","[-0.7852030157039531, -0.0026027009716651475, 0.00464626874590368, -0.008348010829973392, 0.013462874364079525, -0.020164578246648, 0.02845906834675622, -0.03818868959710537, 0.048989627312116486, -0.060266219574568076, 0.0711906267785372, -0.08074642360153242, 0.08783221611163598, -0.09142430014835634, 0.09076781481549953, -0.08553826749744471, 0.07591451166429906, -0.06254023989701822, 0.04640215312506385, -0.028683594133401543, 0.010643939217176183, 0.00646101887544724, -0.02143623305346294, 0.033213431064858794, -0.04094490731348885, 0.04411561280285591, -0.04263816117205729, 0.03689034803760665, -0.027675862514225717, 0.016121189308127185, -0.0035415465157311444, -0.00869522354577463, 0.01929612601484719, -0.027164626680439136, 0.03151654469488179, -0.031976131353304495, 0.02862764517379483, -0.02200306855979252, 0.013006042678130684, -0.0027911631120397726, -0.007376601702638247, 0.016265205895732177, -0.022813612839308862, 0.02625727682027838, -0.026226047492542433, 0.022794118179120318, -0.016467645888585774, 0.008111697518703331, 0.001166813650149566, -0.010159089962642632, 0.01770129221863337, -0.022817531322514725, 0.024846648963144733, -0.023534369612413963, 0.019071231538688827, -0.012066343597876063, 0.0034630934011384137, 0.005585336157321312, -0.013861549290796171, 0.020236540012156082, -0.02381726389486908, 0.024072468716907464, -0.020914776907779445, 0.014720504396888072, -0.006282918381934691, -0.003289201266078503, 0.012708651904923601, -0.0206668648369368, 0.026000085869494663, -0.027850756190137153, 0.025800505929302, -0.019946748017463233, 0.010905590077100678, 0.0002548600135960266, -0.0121310236828946, 0.023131790719247716, -0.03165146599141954, 0.03626556211083725, -0.035932646537789714, 0.030163270819454933, -0.019113799161614476, 0.0035930586077597758, 0.014986272586429561, -0.034661891241263565, 0.052961908027804774, -0.06696271877614092, 0.07339989898816095, -0.06873377152609651, 0.04871543073590515, -0.006079980580165008, -0.0797215996040404, 0.3386945130799853, -0.07971725991298016, -0.006084425074692951, 0.04871889222826391, -0.06873590343001239, 0.07340065010624465, -0.06696218419959295, 0.05296023743546975, -0.03465922102353473, 0.014982690884249684, 0.0035975097201360823, -0.01911909364638028, 0.030169357804595322, -0.035939415963346905, 0.03627282851382401, -0.031658972210874534, 0.0231392241472655, -0.01213803495586436, 0.0002610790593480252, 0.010900537821818598, -0.019943218458690157, 0.025798802707995575, -0.02785109094855412, 0.026002542937148963, -0.020671380298942603, 0.012715010145862496, -0.003297044893405652, -0.006274070929047761, 0.01471123490786146, -0.02090573345712124, 0.024064318141610697, -0.0238106334028076, 0.020231958241325832, -0.013859399451153904, 0.005585828703051005, 0.0034599293692902907, -0.012060655528777331, 0.019063328608234262, -0.023524696318568177, 0.02483574377245023, -0.022805971419438076, 0.017689633091780513, -0.01014781304213838, 0.0011562924371191397, 0.008121210441625963, -0.01647601607956838, 0.022801318400413162, -0.026232143670592695, 0.02626241171210223, -0.022817985835343824, 0.016269048086092457, -0.007380147668917788, -0.0027877035756876532, 0.013002509474750741, -0.02199936990762301, 0.028623767334248363, -0.031972137251790135, 0.031512560781990946, -0.027160820440628404, 0.01929267950933051, -0.008692308932274356, -0.0035437861389477398, 0.016122654245907204, -0.02767650868207495, 0.036890198607312324, -0.04263731591094101, 0.044114250801304725, -0.040943279690711154, 0.03321184454539326, -0.021435029680569383, 0.006460557598519027, 0.010643297736541017, -0.028681504402486627, 0.04639831169202638, -0.0625344274742197, 0.07590664572473763, -0.08552844762138956, 0.09075633612625611, -0.09141161802817323, 0.08781886731373795, -0.08073293110044726, 0.07117742204843304, -0.06025360317832814, 0.04897776826953037, -0.0381776497749104, 0.028448835102317886, -0.020155093260213294, 0.013454053308352261, -0.008339753757123293, 0.004638463429081952, -0.002595227047158396, -0.7852102984942523]"
